MonsterID	MonsterName	MonsterNameJP	Rarity	AttributeOne	MaxLevel	NumOfAwokenSkills
2305	Red-Eyed Ghost, Red Cap	赤目の幽鬼・レッドキャップ	3	1	70	0	
2306	Kappa	河童	2	2	25	0	
2307	Divine Water Messenger, Kappa	水皿の神使・河童	3	2	70	0	
2308	Furi	風狸	2	3	25	0	
2309	Leopard-Spotted Mystery, Furi	豹紋の妖異・風狸	3	3	70	0	
2310	Zlatorog	ズラトロク	2	4	25	0	
2311	Gleaming Horned Protector Beast, Zlatorog	煌角の番獣・ズラトロク	3	4	70	0	
2312	Cath Palug	キャスパリーグ	2	5	25	0	
2313	Demon-Clawed Monster Cat, Cath Palug	魔爪の怪猫・キャスパリーグ	3	5	70	0	
2314	awoken dancing queen hera-ur	覚醒・ミニへらうるず↑↑	5	1	99	6	
2315	divine queen hera	神王妃・ミニへら	5	5	99	4	
2316	arbiter of judgement, metatron	神罰の審理者・ミニめたとろん	6	5	99	4	
2317	marvelous red dragon caller, sonia	絶世の紅龍喚士・ミニそにあ	7	1	99	6	
2318	Bronzed Beauty, Valkyrie Claire	琥珀の美姫・ヴァルキリークレール	8	5	99	7	
2319	Jord	ヨルズ	5	3	50	0	
2320	Awoken Jord	覚醒ヨルズ	6	3	99	3	
2321	divine law goddess, valkyrie rose	神命姫神・ミニばるきりーろーず	6	4	99	5	
2322	Awoken Viper Orochi	覚醒ヤマタノオロチ	7	2	99	8	
2323	Awoken Susano no Mikoto	覚醒スサノオノミコト	7	3	99	8	
2324	Awoken Amaterasu Ohkami	覚醒アマテラスオオカミ	7	4	99	8	
2325	Awoken Tsukuyomi	覚醒ツクヨミ	7	5	99	8	
2326	Shinji&Eva Unit-01, First Awoken Form	シンジ＆初号機・第1覚醒形態	6	2	99	7	
2327	Rei&Eva Unit-00, Core Fusion	レイ＆零号機・コア融合	6	4	99	7	
2328	Misato&AAA Wunder, Main Battery Gunfire	ミサト＆AAAヴンダー・主砲斉射	7	1	99	8	
2329	Eva Unit-01 TAMADRA	初号機たまドラ	4	2	1	0	
2330	Eva Unit-02 TAMADRA	2号機たまドラ	4	1	1	0	
2331	Eva Unit-13 TAMADRA	13号機たまドラ	4	2	1	0	
2332	Misato TAMADRA	ミサトたまドラ	4	1	1	0	
2333	Fire Armor Dragon, Sador	火の機甲龍・サドル	5	1	99	2	
2334	Water Armor Dragon, Gienah	水の機甲龍・ギェナー	5	2	99	2	
2335	Thunder Armor Dragon, Albireo	雷の機甲龍・アルビレオ	5	4	99	2	
2336	Wood Armor Dragon, Becrux	木の機甲龍・ベクルックス	5	3	99	2	
2337	Light Armor Dragon, Acrux	光の機甲龍・アクルックス	5	4	99	2	
2338	Dark Armor Dragon, Gacrux	闇の機甲龍・ガクルックス	5	5	99	2	
2382	Aegir	エーギル	5	2	50	0	
2383	Awoken Aegir	覚醒エーギル	6	2	99	3	
2384	Ruling Firestorm God, Set	統嵐焦炎神・セト	7	1	99	8	
2385	Divine Galaxy Goddess, Nut	占命星雲神・ヌト	7	2	99	8	
2386	Soul-Judging God of Dark Riches, Osiris	裁魂冥穣神・オシリス	7	3	99	8	
2387	Sacred Life Goddess of the Colored Sky, Hathor	彩天聖命神・ハトホル	7	4	99	8	
2388	Soaring Night Goddess of the Dead, Nephthys	翔夜冥霊神・ネフティス	7	5	99	8	
2389	Awoken Sakuya	覚醒サクヤ	7	4	99	9	
2390	Thought Spinner Norn, Verdandi	想紡の時女神・ヴェルダンディ	7	3	99	9	
2391	White Rainbow Ark, Noah	白虹の聖舶神・ノア	8	2	99	5	
2392	Awoken Freyr	覚醒フレイ	7	1	99	8	
2393	Awoken Idunn&Idunna	覚醒イズン＆イズーナ	7	2	99	8	
2394	Awoken Freyja	覚醒フレイヤ	7	3	99	8	
2395	Awoken Thor	覚醒トール	7	4	99	8	
2396	Awoken Loki	覚醒ロキ	7	5	99	8	
2397	Surtr	スルト	5	1	50	0	
2398	Awoken Surtr	覚醒スルト	6	1	99	3	
2399	Heimdallr	ヘイムダル	5	4	50	0	
2400	Awoken Heimdallr	覚醒ヘイムダル	6	4	99	3	
2401	Hel	ヘル	5	5	50	0	
2402	Awoken Hel	覚醒ヘル	6	5	99	3	
2403	Master of the Masquerade, Pumpkin Joker	仮装祭の主・パンプキンジョーカー	6	5	99	3	
2404	Bewitching Demon Bird, Cockatrice	奇術の珍鳥・コカトリス	3	2	99	2	
2405	Master Candy Collector, Wicked Lady	菓子集めの達人・ダークレディ	3	5	99	2	
2406	Old Castle Blue Dragon Caller, Sonia	古城の青龍喚士・ソニア	7	5	99	8	
2407	Mistress of the Old Castle, Kali	古城の女主神・カーリー	8	5	99	6	
2408	Masquerade Guest, Izanami	仮装祭の来賓・イザナミ	4	5	99	9	
2409	Mysterious Guest, Laila	好奇の客人・ライラ	6	5	99	6	
2410	Moonlit Prowler, Vampire Lord	月夜の魔狼・ヴァンパイアロード	6	5	99	6	
2411	Spirit of the Masquerade, Alraune	仮装祭の精霊・アルラウネ	6	5	99	7	
2412	Playful Star Gods, Thoth & Sopdet	遊戯の星知神・トト＆ソティス	4	5	99	9	
2413	Metalit	メタリット	4	5	1	0	
2414	Dub-Metalit	ダブメタリット	5	5	1	0	
2415	Antares	アンタレス	5	1	50	0	
2416	Thorned Mechanical Star God, Antares	灼棘の星機神・アンタレス	6	1	99	6	
2417	Alrescha	アルレシャ	5	2	50	0	
2418	Milky Way Mechanical Star God, Alrescha	天河の星機神・アルレシャ	6	2	99	6	
2419	Spica	スピカ	5	3	50	0	
2420	Dark Plant Mechanical Star God, Spica	冥樹の星機神・スピカ	6	3	99	6	
2421	Pollux	ポルックス	5	4	50	0	
2422	Musical Winged Mechanical Star God, Pollux	奏翼の星機神・ポルックス	6	4	99	6	
2423	Castor	カストル	5	5	50	0	
2424	Destruction Palm Mechanical Star God, Castor	滅掌の星機神・カストル	6	5	99	6	
2425	Latent TAMADRA (Skill Delay Resist.)	潜在たまドラ☆スキル遅延耐性	7	4	1	0	
2429	Fire Dog Dragon, Tosawandra	火の犬龍・トサワンドラ	5	1	99	2	
2430	Water Dog Dragon, Tosabowdra	水の犬龍・トサバウドラ	5	2	99	2	
2431	Wood Dog Dragon, Shibawandra	木の犬龍・シバワンドラ	5	3	99	2	
2432	Shadow Dog Dragon, Shibabowdra	影の犬龍・シババウドラ	5	5	99	2	
2433	Dark Dog Dragon, Chinwandra	闇の犬龍・チンワンドラ	5	5	99	2	
2434	Light Dog Dragon, Chinbowdra	光の犬龍・チンバウドラ	5	4	99	2	
2435	Fire Shibamaru	ホノシバマル	3	1	30	0	
2436	Water Shibamaru	ミズシバマル	3	2	30	0	
2437	Wood Shibamaru	モクシバマル	3	3	30	0	
2438	Light Shibamaru	ヒカシバマル	3	4	30	0	
2439	Dark Shibamaru	ヤミシバマル	3	5	30	0	
2440	Orange Dragonbound, Saria	橙龍契士・サリア	5	4	50	0	
2441	Judging-Claw Orange Dragonbound, Saria	裁爪の橙龍契士・サリア	6	4	99	5	
2442	Blue Dragonbound, Ryune	青龍契士・リューネ	6	2	50	0	
2443	Returning-Claw Blue Dragonbound, Ryune	還爪の青龍契士・リューネ	7	2	99	7	
2444	Hokuto Shinken's Successor, Kenshiro	北斗神拳伝承者・ケンシロウ	7	1	99	9	
2445	The Greatest Enemy, Raoh	最大の強敵・ラオウ	7	1	99	9	
2446	Yuria	南斗最後の将	6	4	50	0	
2447	Last Nanto General, Yuria	南斗最後の将・ユリア	7	4	99	5	
2448	Juza	ジュウザ	4	4	50	0	
2449	Five Stars of Nanto, Juza of the Clouds	南斗五車星・雲のジュウザ	5	4	99	4	
2450	Fudo	フドウ	4	3	50	0	
2451	Five Stars of Nanto, Fudo of the Mountains	南斗五車星・山のフドウ	5	3	99	4	
2452	Rihaku	リハク	4	2	50	0	
2453	Five Stars of Nanto, Rihaku of the Ocean	南斗五車星・海のリハク	5	2	99	4	
2454	Kenshiro TAMADRA	ケンシロウたまドラ	4	1	1	0	
2455	Yuria TAMADRA	ユリアたまドラ	4	4	1	0	
2456	Toki TAMADRA	トキたまドラ	4	2	1	0	
2493	Protective Star Angel, Rozuel	愛護の星天使・ロズエル	7	1	99	7	
2494	Patrolling Star Angel, Famiel	巡警の星天使・ファミエル	7	2	99	7	
2495	Demon Destroying Star Angel, Ruel	魔壊の星天使・リュエル	7	3	99	7	
2496	Gleaming Axe Star Angel, Ariel	煌斧の星天使・アリエル	7	4	99	7	
2497	Dark Bell Star Angel, Lumiel	冥鈴の星天使・ルミエル	7	5	99	7	
2498	Scorching Dragon Angel, Uriel	灼龍の熾天使・ウリエル	8	1	99	9	
2499	Divinized Archangel, Gabriel	神成の大天使・ガブリエル	8	2	99	9	
2500	Archangel of Annihilation, Michael	滅尽の大天使・ミカエル	8	3	99	9	
2501	Archangel of Creation, Raphael	創智の大天使・ラファエル	8	4	99	9	
2502	Seraph of Corruption, Lucifer	背徳の熾天使・ルシファー	8	5	99	9	
2503	Explosive Demon Lord, Belial	爆轟の魔神卿・ベリアル	8	1	99	9	
2504	Resolved Demon Lord, Amon	我道の魔神卿・アモン	8	2	99	9	
2505	Awoken Astaroth	覚醒アスタロト	7	3	99	8	
2506	King's Gaze Demon Lord, Baal	王眼の魔神卿・バアル	8	4	99	9	
2507	Awoken Archdemon Lucifer	覚醒神魔王ルシファー	7	5	99	8	
2508	Green Dragonbound, Sylvie	緑龍契士・シルヴィ	6	3	50	0	
2509	Cutting-Claw Green Dragonbound, Sylvie	伐爪の緑龍契士・シルヴィ	7	3	99	6	
2510	Astral Bell Kirin Princess, Sakuya	星鐘の麒麟姫・サクヤ	8	4	99	9	
2511	Mistress of the Sanctuary, Kali	聖堂の女主神・カーリー	8	1	99	9	
2512	Holy Night Red Dragon Caller, Sonia	聖夜の赤龍喚士・ソニア	8	1	99	7	
2513	Snow Star Byakko, Haku	星雪の白虎・ハク	6	5	99	9	
2514	Lively Banquet Dragon Hero, Liu Bei	熱宴の龍英傑・劉備	7	1	99	7	
2515	Holy Rites Mistress, Echidna	聖祭の女傑・エキドナ	4	1	99	4	
2516	Enchantress of the Sanctuary, Siren	聖堂の歌姫・セイレーン	4	2	99	4	
2517	Christmas Tree Spirit, Alraune	聖樹の精霊・アルラウネ	4	3	99	4	
2518	Sanctuary Messenger, Archangel	聖天の使徒・エンジェル	4	4	99	4	
2519	Holy Night Witch, Lilith	聖夜の魔女・リリス	4	5	99	4	
2520	Sightseeing Sorceress, Ars Paulina	遊覧の魔導姫・アルス＝パウリナ	4	2	99	9	
2521	Festival Sage Treant	祝祭の賢樹・トレント	3	3	99	2	
2522	Beast of the Sanctuary, Minotaur	聖堂の番獣・ミノタウロス	3	1	99	2	
2523	Santa Claus	サンタクロース	5	4	50	0	
2524	Holy Night Messenger, Santa Claus	聖夜の使者・サンタクロース	6	4	99	3	
2525	Machine Hera	マシンヘラ	7	5	99	3	
2526	Awoken Machine Hera	覚醒マシンヘラ	8	5	99	9	
2527	Machine Zeus	マシンゼウス	7	4	99	3	
2528	Awoken Machine Zeus	覚醒マシンゼウス	8	4	99	9	
2529	Blue Earth Armor Dragon, Caph	蒼地の機甲龍・カフ	5	3	99	2	
2530	Dark Crimson Armor Dragon, Ruchbah	紅冥の機甲龍・ルクバー	5	5	99	2	
2531	Green Flame Armor Dragon, Shedir	翠炎の機甲龍・シェダル	5	1	99	2	
2532	Yellow Ice Armor Dragon, Tsih	黄氷の機甲龍・ツィー	5	2	99	2	
2533	Excursion Dancing Goddess, Amaterasu Ohkami	遊山の天舞神・アマテラスオオカミ	8	4	99	7	
2534	Crimson Sun Longevity Dragon Caller, Kanna	紅日の寿龍喚士・カンナ	8	4	99	9	
2535	First Sunrise Princess Suzaku, Leilan	初日の朱雀姫・レイラン	6	1	99	9	
2536	Long-Standing Desire God-Emperor, Yamato Takeru	宿願の武皇神・ヤマトタケル	7	1	99	9	
2537	Year's First Dream God of Luck, Horus	初夢招福神・ホルス	7	1	99	9	
2538	First Sunshine's Shadow, Hattori Hanzo	初日影の幻光・服部半蔵	5	4	99	6	
2539	Shinto Deity's Blossom, Kaguya-Hime	鎮守の翠月花・かぐや姫	4	4	99	7	
2540	Traditional Daruma, Grand Tengu	伝統のだるま・大天狗	4	3	99	6	
2541	Guardian of Good Fortune, Medjedra	開運の守り神・メジェドラ	4	3	99	9	
2542	Yamatogoto Playing God, Sandalphon	和琴の瞑奏神・サンダルフォン	4	4	99	9	
2543	Shinto Shrine's Dragon Knight, Himiko	神宮の龍騎姫・卑弥呼	5	1	99	2	
2544	Prayer's Sacred Bird, Yatagarasu	祈願の霊鳥・ヤタガラス	3	4	1	0	
2545	A-Gyo	アギョウ	3	4	99	2	
2546	Un-Gyo	ウンギョウ	3	5	99	2	
2547	Mugamazake	マグカンシュ	3	4	99	2	
2548	Yamatsumi	ヤマツミ	5	3	50	0	
2549	Awoken Yamatsumi	覚醒ヤマツミ	6	3	99	3	
2550	Takemikazuchi	タケミカヅチ	5	4	50	0	
2551	Awoken Takemikazuchi	覚醒タケミカヅチ	6	4	99	3	
2552	Denebola	デネボラ	5	1	50	0	
2553	Sharp Cane Mechanical Star God, Denebola	煉杖の星機神・デネボラ	6	1	99	4	
2554	Acubens	アクベンス	5	2	50	0	
2555	Pincers Mechanical Star God, Acubens	双鋏の星機神・アクベンス	6	2	99	6	
2556	Algedi	アルゲディ	5	3	50	0	
2557	Quick Blade Mechanical Star God, Algedi	疾刀の星機神・アルゲディ	6	3	99	4	
2558	Alcyone	アルキオネ	5	4	50	0	
2559	Waking Up Mechanical Star God, Alcyone	寝覚の星機神・アルキオネ	6	4	99	5	
2560	Hamal	ハマル	5	5	50	0	
2561	Dream Scythe Mechanical Star God, Hamal	夢鎌の星機神・ハマル	6	5	99	5	
2562	Australis	アウストラリス	5	3	50	0	
2563	Destroying Bow Steel Star God, Australis	滅弓の鋼星神・アウストラリス	6	3	99	5	
2564	Scheat	シェアト	6	2	50	0	
2565	Protecting Vials Steel Star Goddess, Scheat	衛瓶の鋼星神・シェアト	7	2	99	6	
2566	Ancestral Blue Dragon Caller, Sonia	隔世の蒼龍喚士・ソニア	8	2	99	9	
2567	Past Life Jade Dragon Caller, Sonia	宿世の翠龍喚士・ソニア	8	3	99	9	
2568	Guardian of the Sacred City, Athena Another	聖都の守護神・アテナ アナザー	7	4	99	8	
2569	Green Gleaming Star Kirin, Sakuya Another	翠輝星の麒麟・サクヤ アナザー	8	4	99	9	
2570	Marvelous Red Dragon Caller, Sonia Another	絶世の紅龍喚士・ソニア アナザー	7	1	99	8	
2571	Holy Radiant Sky Goddess, Hikari	天聖輝神ヒカリ	6	4	99	2	
2572	Baby PreDRA	ぷれドラベビー	2	4	1	0	
2574	Osechi Party Fox, Mitsuki	節会の稲荷・ミツキ	5	1	99	7	
2575	Ancient Fire Dragon, Anomalocaris	火の古代龍・アノマロカリス	5	1	99	2	
2576	Ancient Wood Dragon, Anomalocaris	木の古代龍・アノマロカリス	5	3	99	2	
2577	Ancient Flame Dragon, Ammonite	炎の古代龍・アンモナイト	5	1	99	2	
2578	Ancient Lightning Dragon, Ammonite	雷の古代龍・アンモナイト	5	4	99	2	
2579	Ancient Lake Dragon, Coelacanth	湖の古代龍・シーラカンス	5	2	99	2	
2580	Ancient Ocean Dragon, Coelacanth	海の古代龍・シーラカンス	5	5	99	2	
2581	Red Keeper	レッドキーパー	3	1	25	0	
2582	Flame Keeper	フレイムキーパー	4	1	70	0	
2583	Blue Keeper	ブルーキーパー	3	2	25	0	
2584	Aqua Keeper	アクアキーパー	4	2	70	0	
2585	Green Keeper	グリーンキーパー	3	3	25	0	
2586	Wind Keeper	ウィンドキーパー	4	3	70	0	
2587	Yellow Keeper	イエローキーパー	3	4	25	0	
2588	Lightning Keeper	ライトニングキーパー	4	4	70	0	
2589	Purple Keeper	パープルキーパー	3	5	25	0	
2590	Phantom Keeper	ファントムキーパー	4	5	70	0	
2591	Eschamali	エスカマリ	6	5	50	0	
2592	Judging Scale Steel Star Goddess, Eschamali	裁秤の鋼星神・エスカマリ	7	5	99	9	
2593	Ragnarok Dragon	ラグナロク＝ドラゴン	8	3	99	4	
2594	Anti-God Machine, Ragnarok Dragon	抗神機・ラグナロク＝ドラゴン	9	3	99	9	
2598	Guardian of the Sacred City, Athena Another Card	聖都の守護神・アテナ アナザー カード	4	4	1	0	
2599	Green Gleaming Star Kirin, Sakuya Another Card	翠輝星の麒麟・サクヤ アナザー カード	4	4	1	0	
2600	Marvelous Red Dragon Caller, Sonia Another Card	絶世の紅龍喚士・ソニア アナザー カード	4	1	1	0	
2601	Voltron	N/A	6	1	50	0	
2602	Voltron & Shoulder Cannon	N/A	7	1	99	5	
2603	Legendary Defender, Voltron	N/A	8	1	99	9	
2604	Shiro	N/A	5	5	50	0	
2605	Paladin of the Black Lion, Shiro	N/A	6	5	99	5	
2606	Princess Allura	N/A	5	4	50	0	
2607	Guardian of the Universe, Allura	N/A	6	4	99	5	
2608	Castle of Lions Ruler, Allura	N/A	7	4	99	9	
2609	Keith	N/A	4	1	50	0	
2610	Paladin of the Red Lion, Keith	N/A	5	1	99	4	
2611	Lance	N/A	4	2	50	0	
2612	Paladin of the Blue Lion, Lance	N/A	5	2	99	4	
2613	Pidge	N/A	4	3	50	0	
2614	Paladin of the Green Lion, Pidge	N/A	5	3	99	9	
2615	Hunk	N/A	4	4	50	0	
2616	Paladin of the Yellow Lion, Hunk	N/A	5	4	99	4	
2617	Coran	N/A	4	2	50	0	
2618	Royal Advisor, Coran	N/A	5	2	99	4	
2619	Emperor Zarkon	N/A	4	5	50	0	
2620	Conqueror of the Universe, Emperor Zarkon	N/A	5	5	99	2	
2621	Haggar	N/A	3	4	50	0	
2622	Space Witch, Haggar	N/A	4	4	99	2	
2623	Drazil Robeast	N/A	3	1	50	0	
2624	Full Laser Strike, Drazil Robeast	N/A	4	1	99	2	
2625	Sendak	N/A	3	5	50	0	
2626	Commander Sendak	N/A	4	5	99	2	
2627	Myzax	N/A	3	3	50	0	
2628	Robeast, Myzax	N/A	4	3	99	2	
2629	Voltron's Sword	N/A	4	1	1	0	
2630	Shiro's Helmet	N/A	4	5	1	0	
2631	Balmeran Crystal	N/A	4	4	1	0	
2636	Heavenly Fire God, Agni	天火神・アグニ	6	1	99	3	
2637	Scorching Horned Heavenly Fire God, Agni	焦角の天火神・アグニ	7	1	99	6	
2638	Jormungandr	ヨルムンガンド	6	3	99	3	
2639	Gods' Threat Venomous Snake, Jormungandr	神脅の毒蛇・ヨルムンガンド	7	3	99	6	
2640	Fenrir	フェンリル	5	5	50	0	
2641	Gods' Enemy Monstrous Wolf, Fenrir	神仇の魔狼・フェンリル	6	5	99	6	
2642	Metallic Star Dragon, Scorpio	天蝎の鉄星龍・スコルピオ	5	1	99	2	
2643	Metallic Star Dragon, Pisces	双魚の鉄星龍・ピスケス	5	2	99	2	
2644	Metallic Star Dragon, Virgo	乙女の鉄星龍・バルゴ	5	3	99	2	
2645	Metallic Star Dragon, Light Gemini	双児の鉄星龍・ジェミニ＝ヨウ	5	4	99	2	
2646	Metallic Star Dragon, Dark Gemini	双児の鉄星龍・ジェミニ＝イン	5	5	99	2	
2647	Metallic Star Dragon, Leo	獅子の鉄星龍・レオ	5	1	99	2	
2648	Metallic Star Dragon, Cancer	巨蟹の鉄星龍・キャンサー	5	2	99	2	
2649	Metallic Star Dragon, Capricorn	磨羯の鉄星龍・カプリコン	5	3	99	2	
2650	Metallic Star Dragon, Taurus	金牛の鉄星龍・タウラス	5	4	99	2	
2651	Metallic Star Dragon, Aries	白羊の鉄星龍・アリエス	5	5	99	2	
2652	Red Gadget	レッドガジェット	3	1	30	0	
2653	Blue Gadget	ブルーガジェット	3	2	30	0	
2654	Green Gadget	グリーンガジェット	3	3	30	0	
2655	Yellow Gadget	イエローガジェット	3	4	30	0	
2656	Purple Gadget	パープルガジェット	3	5	30	0	
2657	Heroic God-Emperor, Yamato Takeru	義烈の武皇神・ヤマトタケル	8	1	99	9	
2658	Adored Starsea Goddess, Andromeda	敬愛の星海神・アンドロメダ	8	2	99	9	
2659	Brave Vanquishing Deity, Perseus	勇武の破邪神・ペルセウス	8	3	99	9	
2660	Fervent Monkey King, Sun Wukong	功徳の金猿神・孫悟空	8	4	99	9	
2661	Cruel Bleak Night Goddess, Pandora	冷刻の冥夜神・パンドラ	8	5	99	9	
2662	Awoken Pandora	覚醒パンドラ	7	5	99	8	
2663	Reminiscent Norn, Urd	追憶の時女神・ウルド	7	1	99	9	
2664	Creation Empress God, Izanami	万象の皇妃神・イザナミ	8	4	99	5	
2665	Silk	シルク	5	1	50	0	
2666	Scarlet Jewel Princess, Silk	深紅の宝石姫・シルク	6	1	99	7	
2667	Carat	カラット	5	2	50	0	
2668	Azure Jewel Princess, Carat	深蒼の宝石姫・カラット	6	2	99	6	
2669	Cameo	カメオ	5	3	50	0	
2670	Jade Jewel Princess, Cameo	深翠の宝石姫・カメオ	6	3	99	6	
2671	Facet	ファセット	5	4	50	0	
2672	Adamantine Jewel Princess, Facet	金剛の宝石姫・ファセット	6	4	99	6	
2673	Sheen	シーン	5	5	50	0	
2674	Cymophane Jewel Princess, Sheen	金緑の宝石姫・シーン	6	5	99	6	
2675	Ichigo Kurosaki	黒崎一護	6	5	50	0	
2676	Substitute Soul Reaper, Ichigo Kurosaki	死神代行・黒崎一護	7	5	99	4	
2677	Hollow, Ichigo Kurosaki	虚化・黒崎一護	8	5	99	5	
2678	Rukia Kuchiki	朽木ルキア	6	2	50	0	
2679	A member of Squad 13, Rukia Kuchiki	十三番隊隊士・朽木ルキア	7	2	99	4	
2680	Orihime Inoue	井上織姫	4	3	50	0	
2681	SantenKesshun, Orihime Inoue	三天結盾・井上織姫	5	3	99	3	
2682	Uryu Ishida	石田雨竜	4	4	50	0	
2683	Quincy, Uryu Ishida	滅却師・石田雨竜	5	4	99	3	
2684	Yasutora Sado	茶渡泰虎	4	1	50	0	
2685	La Muerte, Yasutora Sado	魔人の一撃・茶渡泰虎	5	1	99	3	
2686	Yoruichi	四楓院夜一	4	3	50	0	
2687	Former Cmdr of Stealth Force, Yoruichi	元隠密機動総司令官・四楓院夜一	5	3	99	5	
2688	Kisuke Urahara	浦原喜助	5	3	50	0	
2689	Former R&D Chief, Kisuke Urahara	元技術開発局局長・浦原喜助	6	3	99	8	
2690	Toshiro Hitsugaya	日番谷冬獅郎	5	2	50	0	
2691	Squad 10 Captain, Toshiro Hitsugaya	十番隊隊長・日番谷冬獅郎	6	2	99	6	
2692	Rangiku Matsumoto	松本乱菊	4	3	50	0	
2693	Squad 10 Lieutenant, Rangiku Matsumoto	十番隊副隊長・松本乱菊	5	3	99	3	
2694	Kenpachi Zaraki	更木剣八	5	5	50	0	
2695	Squad 11 Captain, Kenpachi Zaraki	十一番隊隊長・更木剣八	6	5	99	7	
2696	Ikkaku Madarame	斑目一角	4	3	50	0	
2697	Squad 11, 3rd Seat, Ikkaku Madarame	十一番隊第三席・斑目一角	5	3	99	2	
2698	Renji Abarai	阿散井恋次	4	1	50	0	
2699	Squad 6 Lieutenant, Renji Abarai	六番隊副隊長・阿散井恋次	5	1	99	2	
2700	Mayuri Kurotsuchi	涅マユリ	5	5	50	0	
2701	Squad 12 Captain, Mayuri Kurotsuchi	十二番隊隊長・涅マユリ	6	5	99	2	
2702	Byakuya Kuchiki	朽木白哉	5	4	50	0	
2703	Squad 6 Captain, Byakuya Kuchiki	六番隊隊長・朽木白哉	6	4	99	2	
2704	Zangetsu	斬月	5	5	99	2	
2705	Zanpakuto, Zangetsu	斬魄刀・斬月	4	5	1	0	
2706	Zanpakuto, Sodenoshirayuki	斬魄刀・袖白雪	4	2	1	0	
2707	Zanpakuto, Benihime	斬魄刀・紅姫	4	3	1	0	
2708	Zanpakuto, Hyorinmaru	斬魄刀・氷輪丸	4	2	1	0	
2709	Kenpachi's Zanpakuto	剣八の斬魄刀	4	5	1	0	
2710	Sherias	シェリアス	5	2	50	0	
2711	Winged Savior Dragon Knight God, Sherias	救翼の龍騎神・シェリアス	6	2	99	5	
2712	Baldin	バルディン	6	1	50	0	
2713	Radiant Blade Mechdragon God, Baldin	灼刃の龍機神・バルディン	7	1	99	6	
