MonsterID	MaxLevel	MaxHP	MaxATK	MaxRCV	GrowthRateHP	GrowthRateATK	GrowthRateRcv	CurSell	CurFodder	MinHP	MinATK	MinRCV
2000	1	108	108	108	1	1	1	1050	40000	108	108	108	
3560	99	2698	768	675	1	1	1	4050	3750	1079	307	270	
1556	99	2200	1836	438	1.5	1.5	1.5	5850	5550	1200	760	128	
1510	99	1915	1723	504	1	1	1	10350	10050	806	689	240	
5	5	155	62	18	1	1	1	700	400	62	42	11	
2010	99	3438	1597	433	1	1	1	6600	6300	1215	731	402	
581	15	205	188	86	1	1	1	750	1650	66	75	41	
2001	1	108	108	108	1	1	1	1050	40000	108	108	108	
1171	30	564	355	248	1	1	1	1500	1200	217	222	155	
2270	50	1510	879	190	1	1	1	3300	3000	629	517	112	
418	50	746	264	307	0.7	0.7	0.7	2400	2100	226	88	146	
303	10	258	180	126	0.7	0.7	0.7	1200	4000	86	90	63	
1218	99	3528	1370	384	1	1	1	6600	6300	1271	913	256	
595	1	954	630	401	1	1	1	2700	120000	954	630	401	
1642	50	1796	468	0	1	1	1	2700	2400	399	104	0	
1828	50	1229	840	309	1	1	1	4050	3750	512	494	182	
2417	50	1464	646	154	1	1	1	3300	3000	610	269	64	
1466	99	1615	777	428	1	1	1	2550	2250	598	370	122	
2444	99	4205	2020	76	1.5	1.5	1.5	6150	5850	1442	900	59	
593	1	977	623	405	1	1	1	2700	120000	977	623	405	
1350	99	3223	1356	206	1	1	1	4350	4050	1269	698	70	
646	50	1670	778	-9999	1	1	1	7200	6900	696	389	-9999	
58	10	335	143	13	1	1	1	600	300	67	57	4	
3286	99	3295	1424	260	1	1	1	4050	3750	1569	678	124	
3448	99	4600	1200	1100	1.5	1.5	1.5	24300	24000	1401	481	334	
1710	70	2886	1555	121	1.5	1.5	1.5	5700	5400	766	631	40	
2085	99	2505	1030	338	1	1	1	4950	4650	922	332	161	
388	99	3069	1459	478	1.5	1.5	1.5	5850	5550	1260	810	173	
2246	99	3630	1268	68	1	1	1	2700	2400	825	409	25	
1691	25	689	585	92	1	1	1	1500	1200	153	130	44	
1538	70	2015	588	246	1	1	1	2700	2400	806	235	117	
2794	1	100	500	60	1	1	1	1200	40000	100	500	60	
16	99	2063	1073	253	1	1	1	2550	2250	742	437	105	
679	50	1499	576	166	1	1	1	3300	3000	333	128	79	
522	50	1225	918	220	1	1	1	3000	260000	777	500	100	
46	10	180	60	83	0.7	0.7	0.7	600	300	36	24	25	
627	99	2620	1128	545	1	1	1	5700	5400	1048	652	363	
2654	30	517	254	17	1	1	1	1800	1500	246	121	8	
1835	99	3168	1532	187	1	1	1	5700	5400	1267	851	104	
2988	99	3084	1708	135	1	1	1	13350	13050	1659	956	74	
2688	50	1490	698	108	1	1	1	3450	3150	621	291	45	
3236	99	4545	2059	401	1	1	1	12000	11700	1310	977	0	
1255	99	2420	1469	611	1	1	1	7350	7050	968	646	407	
637	99	2693	1326	360	1	1	1	5700	5400	1077	884	240	
3521	99	3015	1263	805	1	1	1	10200	9900	1308	582	388	
201	99	1277	949	650	1	0.7	0.7	3000	2700	672	452	406	
244	50	2182	981	82	1.5	1.5	1.5	2800	2500	909	467	39	
1821	50	1578	949	126	1	1	1	6300	6000	657	558	74	
3098	99	3759	1374	73	1	1	1	5700	5400	858	281	22	
2585	25	876	655	10	1	1	1	1650	1350	365	385	6	
2524	99	2828	1378	418	1.5	1.5	1.5	7200	6900	1131	551	167	
676	99	3703	1348	32	1	1	1	4950	4650	1401	539	15	
197	15	233	375	133	1	1	1	1000	1400	31	100	16	
229	99	2234	1173	389	1	1	1	3150	2850	1064	782	259	
2513	99	3493	1491	309	1	1	1	4950	4650	1277	927	206	
2960	99	3030	802	507	1	1	1	3300	3000	1348	401	265	
930	25	1126	545	13	1	1	1	1950	1650	228	121	6	
2555	99	3173	1498	248	1	1	1	4950	4650	1269	639	99	
362	50	2358	985	288	1	1	1	5550	5250	1123	758	144	
1203	99	2395	1780	282	1	1	1	5700	5400	918	672	164	
2301	1	10	10	10	1	1	1	750	450	10	10	10	
434	1	1600	200	200	1	1	1	2250	8000	1600	200	200	
1554	99	3102	788	666	1	1	1	7200	6900	1410	344	454	
165	1	10	50	1	1	1	1	2500	200	10	50	1	
802	99	2555	1251	551	1	1	1	4950	4650	1022	695	306	
812	99	3287	1239	549	1	1	1	10350	10050	1254	691	347	
2830	50	1198	542	228	0.7	0.7	0.7	2550	2250	499	226	95	
2506	99	2893	1826	530	1	1	1	9000	8700	1077	884	240	
748	99	3245	1401	284	1	1	1	4950	4650	1298	934	189	
744	70	1137	954	0	0.7	0.7	0.7	3150	2850	421	289	0	
2819	99	3030	802	507	1	1	1	3300	3000	1348	401	265	
775	99	1576	1855	228	1.5	1.5	1.5	10350	10050	309	428	114	
2073	99	4035	1707	202	1	1	1	7350	7050	1294	918	201	
2521	99	2002	550	176	1	1	1	2550	2250	291	30	117	
1730	99	2508	1639	766	1	1	1	8250	7950	1593	996	438	
345	70	1528	763	281	1	1	1	2700	2400	566	305	187	
588	50	301	643	26	1	1	1	1350	1900	97	306	17	
29	70	1505	1015	109	1	1	1	2550	2250	480	262	90	
319	99	4135	1086	10	1	1	1	3750	3450	1654	835	5	
2087	99	3882	1305	93	1	1	1	5700	5400	1091	482	62	
2140	99	3093	1480	61	1	1	1	3750	3450	1397	632	29	
686	50	1085	644	159	0.7	0.7	0.7	1800	1500	402	280	59	
2180	99	4711	1551	57	1	1	1	12000	11700	1730	767	24	
3525	99	3525	2974	155	1	1	1	11850	11550	2025	974	55	
276	15	632	189	0	0.7	0.7	0.7	1350	1050	82	79	0	
132	50	1538	825	217	1.5	1.5	1.5	2300	2000	326	232	56	
2265	99	2468	1876	203	1	1	1	4950	4650	987	1042	113	
2932	99	2251	1611	64	1	1	1	2850	2550	858	520	50	
703	50	945	734	139	1	1	1	2400	2100	210	163	66	
1637	70	1008	1470	195	1	1	1	2700	2400	403	588	93	
2711	99	3628	1533	230	1	1	1	8700	8400	1451	693	48	
1463	99	3350	1566	205	1	1	1	10350	10050	1340	870	90	
2424	99	2583	2080	78	1	1	1	4950	4650	1033	832	31	
2809	99	2505	1413	728	1	1	1	8850	8550	922	405	243	
1994	1	108	108	108	1	1	1	1050	40000	108	108	108	
398	35	294	534	374	0.7	0.7	0.7	1950	1650	98	178	178	
1649	50	1034	867	253	1	1	1	2850	2550	431	510	149	
1873	99	2885	1624	108	0.7	0.7	0.7	4050	3750	1750	1219	-10	
1831	99	2598	1509	368	1	1	1	5700	5400	1119	794	199	
2887	1	500	250	0	1	1	1	8850	8550	500	250	0	
221	50	1624	705	46	1	1	1	1950	1650	72	76	9	
2049	50	1534	1056	12	1	1	1	2400	2100	639	621	7	
2755	99	2512	1803	901	1.5	1.5	1.5	13500	13200	1002	812	621	
1125	99	4125	1142	97	1	1	1	4800	4500	1650	579	15	
1601	99	2433	1388	238	0.7	0.7	0.7	3750	3450	385	368	72	
2502	99	3228	1656	554	1	1	1	9000	8700	971	754	369	
2430	99	2098	1522	62	0.7	0.7	0.7	3750	3450	999	801	26	
1948	50	1906	954	177	1	1	1	7200	6900	794	561	104	
1422	99	3018	2101	0	1	1	1	12000	11700	1225	1267	0	
3272	99	3575	2164	630	1	1	1	8250	7950	1688	712	285	
1590	99	3035	956	504	1	1	1	3900	3600	1214	531	280	
1374	50	1282	852	439	1	1	1	7200	6900	534	501	258	
933	99	2530	1430	76	1	1	1	4950	4650	1012	572	36	
218	99	1637	1804	250	1.5	1.5	1.5	7200	6900	321	440	125	
2261	99	3801	1804	245	1.5	1.5	1.5	16500	16200	1521	699	121	
1302	99	2653	1951	102	1	1	1	5250	4950	579	517	68	
3267	50	2508	269	166	1	1	1	7200	6900	1045	112	69	
2334	99	2684	1244	60	1	1	1	4050	3750	1285	581	25	
2657	99	3573	1701	428	1	1	1	8250	7950	1229	695	238	
697	50	999	743	116	1	1	1	2400	2100	222	165	55	
2591	50	1903	691	130	1	1	1	7200	6900	793	288	54	
670	99	2593	1863	0	1	1	1	4050	3750	1037	745	0	
65	50	1900	875	8	1	1	1	1800	1650	498	277	5	
344	25	707	339	208	1	1	1	1650	1350	221	106	99	
830	70	2205	1043	8	1	1	1	2550	2250	882	377	4	
660	99	3060	360	360	1	1	1	3300	3000	360	360	36	
1412	50	1541	500	315	1	1	1	2400	2100	642	294	185	
598	50	1951	1209	68	1	1	1	7200	6900	929	930	34	
2401	50	1709	780	0	1	1	1	5550	5250	712	325	0	
2909	99	4575	1211	301	1	1	1	10200	9900	1630	673	167	
1337	99	2025	1318	610	1	1	1	4950	4650	810	732	339	
2828	70	1111	674	46	1	1	1	1950	1650	529	321	22	
1221	99	4103	1398	52	1	1	1	6600	6300	1401	539	15	
1086	1	500	400	300	1	1	1	1350	40000	500	400	300	
2214	1	100	100	100	1	1	1	1500	80000	100	100	100	
1473	99	3233	1720	0	1.5	1.5	1.5	10500	10200	924	1169	0	
1264	99	3345	1581	284	1	1	1	6600	6300	1298	934	189	
2610	99	2468	2025	5	1	1	1	4050	3750	987	810	2	
1115	99	2997	1436	510	1.5	1.5	1.5	6600	6300	1046	824	440	
2268	50	1013	1193	185	1	1	1	3300	3000	422	702	109	
1050	99	2726	1197	218	1	1	1	8700	8400	1239	873	145	
3356	99	4763	1324	101	1	1	1	4050	3750	2013	688	11	
2304	25	506	506	26	1	1	1	1650	1350	211	211	11	
2015	99	2410	1605	653	1	1	1	8850	8550	1225	1267	0	
962	25	536	257	29	1	1	1	1200	900	119	57	14	
2937	70	1046	325	292	1	1	1	2100	1800	547	175	29	
1969	99	3300	1618	316	0.7	0.7	0.7	5100	4800	960	621	122	
190	99	3140	1646	308	1.5	1.5	1.5	50000	5550	1430	889	180	
1301	99	2702	1960	80	1	1	1	5250	4950	563	520	53	
3018	99	3512	1351	254	0.7	0.7	0.7	3900	3600	1211	721	33	
2710	50	1814	770	53	1	1	1	5550	5250	756	321	22	
1275	70	3521	1088	31	1	1	1	2700	2400	652	366	18	
2776	50	1798	742	12	1	1	1	2850	2550	749	309	5	
2645	99	1934	1094	296	1	1	1	4050	3750	921	521	141	
1951	99	3275	1759	311	1	1	1	10350	10050	1310	977	0	
1544	70	2008	588	242	1	1	1	2700	2400	803	235	115	
2832	50	1668	770	46	1.5	1.5	1.5	2850	2550	695	321	19	
3222	99	2812	1903	1001	1.5	1.5	1.5	16350	16050	1002	812	621	
337	99	2627	1463	275	1.5	1.5	1.5	4200	3900	756	426	121	
1144	25	698	324	204	1	1	1	1650	1350	155	72	97	
2447	99	2685	1255	704	0.7	0.7	0.7	4650	4350	1074	697	391	
2993	99	3306	1442	835	1	1	1	7200	6900	2141	954	311	
3499	99	5022	2049	265	1	1	1	8250	7950	2063	923	52	
2237	99	3040	1705	271	1	1	1	6600	6300	725	943	95	
2730	50	1123	540	118	1	1	1	2700	2400	468	225	49	
1957	99	1890	1488	198	0.7	0.7	0.7	2850	2550	420	425	60	
242	50	2054	1012	162	1.5	1.5	1.5	2800	2500	856	482	77	
3419	99	3220	1585	333	1	1	1	6300	6000	1208	594	121	
2318	99	2558	1689	656	1	1	1	8250	7950	1593	996	438	
1776	70	3093	999	4	1	1	1	2700	2400	1237	555	2	
2137	50	1503	770	59	1	1	1	2550	2250	334	171	28	
2672	99	2780	1308	328	1.5	1.5	1.5	4500	4200	1112	523	131	
490	50	1502	832	422	1	1	1	4050	3750	626	416	201	
386	50	696	524	63	1	1	1	2250	1950	174	169	30	
2414	1	1000	250	0	1	1	1	1200	120000	1000	250	0	
2316	99	3230	1831	333	1	1	1	10200	9900	1346	855	133	
3598	99	5002	2207	325	1	1	1	16350	16050	1282	1121	21	
154	1	100	100	100	1	1	1	5000	500	100	100	100	
2541	99	2723	1368	371	0.7	0.7	0.7	3900	3600	1129	732	173	
752	99	3178	1370	384	1	1	1	4950	4650	1271	913	256	
2936	25	512	96	112	1	1	1	1350	1050	152	43	15	
1737	99	3504	1534	428	1	1	1	12000	11700	1729	1065	214	
3245	99	4999	1089	399	1	1	1	13350	13050	2002	499	109	
1744	99	2715	1221	641	1	1	1	6600	6300	1006	706	356	
315	50	1938	856	8	1	1	1	2550	2250	492	266	5	
2408	99	3287	1239	409	1	1	1	3900	3600	1254	691	347	
2046	99	2525	1483	301	1	1	1	4050	3750	1010	824	167	
1147	99	2405	1073	313	1	1	1	5700	5400	962	429	149	
1624	50	1106	836	311	1	1	1	2850	2550	461	492	183	
361	99	998	1253	394	1	1	1	3450	3150	434	522	229	
577	10	153	174	204	0.7	0.7	0.7	1050	4800	51	87	102	
3316	1	100	100	100	1	1	1	1800	1500	100	100	100	
2041	50	1654	811	160	1	1	1	2850	2550	689	477	94	
961	99	4113	1383	36	1	1	1	4800	4500	1325	413	17	
1782	99	3061	1407	478	1	1	1	5100	4800	418	503	265	
2272	50	1414	1061	117	1	1	1	3300	3000	589	624	69	
3454	99	2860	1881	278	1	1	1	6600	6300	1104	656	288	
139	99	2321	1111	652	1.5	1.5	1.5	4200	3900	1170	709	255	
2701	99	3178	1393	298	1	1	1	4950	4650	1271	557	119	
523	10	156	176	200	0.7	0.7	0.7	1050	4800	52	88	100	
1157	99	2530	1710	166	1	1	1	4050	3750	1012	604	79	
2313	70	835	1355	0	1	1	1	2550	2250	334	542	0	
236	50	1982	1075	92	1.5	1.5	1.5	2800	2500	826	512	44	
714	70	2188	365	386	1	1	1	3150	2850	875	146	184	
1659	50	1625	981	78	1	1	1	3300	3000	677	577	46	
101	70	1213	928	241	1	1	1	2250	1950	510	372	90	
2700	50	1589	619	132	1	1	1	3300	3000	662	258	55	
1625	99	2213	1054	504	1	1	1	3750	3450	885	752	280	
3504	99	4578	1888	493	1	1	1	8250	7950	1898	783	188	
3227	99	3543	1226	483	1.5	1.5	1.5	6300	6000	1306	904	295	
1051	25	715	1073	53	1	1	1	1500	1200	325	511	35	
2388	99	2653	1405	538	1	1	1	6600	6300	981	725	299	
770	50	1647	338	208	1	1	1	3150	2850	366	75	99	
689	70	1562	1158	38	1	1	1	2250	1950	491	463	32	
301	35	706	370	190	1	1	1	2400	2100	336	148	95	
1226	50	2318	682	0	1	1	1	2850	2550	966	401	0	
1318	99	2705	1063	382	1	1	1	5400	5100	1184	642	294	
2020	99	2738	1390	383	1	1	1	5250	4950	1055	536	186	
800	99	2645	1225	501	1	1	1	4950	4650	1058	625	334	
156	1	10	5	80	1	1	1	1000	300	10	5	80	
3054	99	2788	2173	108	1	1	1	6600	6300	1115	769	43	
2115	99	3195	1408	0	1.5	1.5	1.5	2850	2550	1278	563	0	
3350	99	2733	1265	670	1	1	1	6600	6300	569	234	124	
1731	99	2708	1639	706	1	1	1	8250	7950	1593	996	438	
552	50	106	1187	194	0.7	0.7	0.7	1800	2000	46	565	129	
351	99	1911	1140	278	1	1	1	4050	3750	637	300	139	
2613	50	1354	614	142	1	1	1	2400	2100	564	256	59	
838	25	797	401	124	1	1	1	1950	1650	177	89	59	
2109	99	1423	1003	263	1.5	1.5	1.5	2400	2100	569	401	125	
2571	99	2305	1235	641	1	1	1	5700	5400	842	454	291	
3309	1	100	500	60	1	1	1	1200	40000	100	500	60	
1003	15	777	500	100	1	1	1	1650	1350	300	200	10	
2235	99	3712	1694	80	1	1	1	6600	6300	701	1296	0	
565	50	2573	932	127	1	1	1	4950	4650	1225	666	67	
2036	99	2720	1426	578	1	1	1	4500	4200	968	848	288	
3447	99	3951	1587	265	1	1	1	10650	10350	1834	732	31	
1715	99	1085	1517	302	1	1	1	5550	5250	434	843	168	
79	70	2555	782	54	1	1	1	2250	1950	655	284	30	
1668	99	2453	1305	538	1	1	1	4950	4650	981	725	299	
1253	99	2545	1392	606	1	1	1	7350	7050	978	641	404	
489	99	3616	852	301	1	1.5	1.5	3750	3450	1033	144	137	
2981	99	4545	1325	301	1	1	1	6600	6300	1058	625	334	
2690	50	1418	746	103	1	1	1	3450	3150	591	311	43	
410	99	3197	1407	175	1.5	1.5	1.5	6600	6300	518	319	55	
657	99	3850	1467	219	1.5	1.5	1.5	7350	7050	1643	911	146	
1732	99	3473	1251	428	1	1	1	6600	6300	1229	695	238	
1714	50	542	937	187	1	1	1	3150	2850	226	551	110	
640	50	1226	647	383	1	1	1	5550	5250	511	294	153	
2429	99	2077	1535	60	0.7	0.7	0.7	3750	3450	989	808	25	
1245	50	1507	689	315	1	1	1	4200	3900	628	405	185	
212	99	3055	1264	202	1	1	1	3300	3000	1222	903	101	
295	35	811	360	166	1	1	1	2400	2100	386	144	83	
767	70	1063	1398	124	1	1	1	2400	2100	425	559	59	
1833	99	2405	1703	308	1	1	1	5700	5400	962	946	171	
1191	99	2738	1390	383	1	1	1	5400	5100	1055	536	186	
3343	99	3235	1143	100	1	1	1	4950	4650	778	304	26	
186	1	722	411	203	1	1	1	500	40000	722	411	203	
2411	99	2824	1019	717	1	1	1	4950	4650	644	431	448	
2542	99	2445	1207	555	0.7	0.7	0.7	3900	3600	1098	738	410	
2443	99	3418	2103	275	1	1	1	10350	10050	1367	761	82	
1257	99	3240	1556	327	1	1	1	7350	7050	1096	904	218	
1899	99	2350	1295	242	1	1	1	3150	2850	940	518	115	
2025	70	1792	842	384	1	1	1	2700	2400	746	496	226	
1222	50	1082	1136	342	1	1	1	7200	6900	451	668	201	
106	25	963	575	8	1	1	1	1300	1000	77	92	1	
1921	99	2528	1281	346	1	1	1	3450	3150	812	418	126	
524	10	159	174	206	0.7	0.7	0.7	1050	4800	53	87	103	
1976	99	2262	1612	162	1	1	1	2700	2400	514	520	60	
980	30	614	410	140	1	1	1	1350	1050	112	78	16	
2703	99	2843	1733	213	1	1	1	4950	4650	1137	693	85	
41	30	503	311	65	0.7	0.7	0.7	1050	750	164	81	33	
2078	99	3325	1774	355	1.5	1.5	1.5	12000	11700	1210	1069	136	
1850	25	1085	558	11	1	1	1	1800	1500	241	124	5	
2527	99	3500	2200	350	1.5	1.5	1.5	16350	16050	350	220	35	
2569	99	4028	1470	384	1	1	1	8250	7950	1271	913	256	
2741	99	3238	1412	366	1	1	1	6450	6150	1119	656	168	
1615	99	2025	1436	511	1	1	1	3750	3450	810	798	284	
1078	99	2185	946	365	1	1	1	6300	6000	874	581	236	
1543	25	1004	261	128	1	1	1	1950	1650	223	58	61	
2515	99	1277	1349	650	1	1	1	3900	3600	672	452	406	
2501	99	3720	1278	635	1	1	1	9000	8700	1048	652	363	
419	99	2170	1014	580	0.7	0.7	0.7	3450	3150	597	238	276	
3158	99	2530	1503	123	1	1	1	7200	6900	652	352	32	
1289	99	3595	1198	180	1	1	1	4050	3750	1438	610	100	
302	99	2091	833	342	1	1.5	1.5	3300	3000	565	333	171	
1784	99	1427	1458	608	1	1	1	4500	4200	672	473	399	
3162	99	3014	1851	55	1	1	1	7200	6900	1435	796	26	
2112	50	1197	671	116	1	1	1	1950	1650	266	149	55	
1229	99	1787	605	530	1	1	1	3000	2700	662	288	151	
339	99	2510	1654	198	1.5	1.5	1.5	4200	3900	812	457	74	
912	99	3097	1875	165	1	1	1	8700	8400	1832	693	66	
2938	99	2012	912	551	1	1	1	2850	2550	1094	394	55	
755	99	3120	1510	451	1.5	1.5	1.5	6600	6300	1230	743	195	
2875	99	2012	1313	124	1	1	1	4200	3900	958	625	59	
2559	99	2385	1683	373	1	1	1	4950	4650	954	713	149	
1183	70	1263	608	515	1	1	1	2550	2250	505	243	286	
3283	99	2637	1825	369	1.5	1.5	1.5	8550	8250	1132	869	214	
3368	1	100	100	100	1	1	1	1050	40000	100	100	100	
2896	99	3260	1850	321	1	1	1	15000	14700	1058	907	98	
1251	50	2045	785	196	1	1	1	7950	7650	852	462	115	
305	10	249	190	120	0.7	0.7	0.7	1200	4000	83	95	60	
3013	99	4250	1685	378	1	1	1	13350	13050	1654	914	126	
680	99	2998	1295	313	1	1	1	4950	4650	1199	518	149	
3549	99	3631	2148	22	1	1	1	6450	6150	1513	895	9	
1353	50	1519	712	139	1	1	1	2700	2400	633	419	82	
1004	15	777	500	100	1	1	1	1650	1350	300	200	10	
791	25	531	396	90	1	1	1	1500	1200	118	88	43	
2507	99	3028	1606	584	1	1	1	7350	7050	971	754	369	
1551	1	77	5	250	1	1	1	1500	1200	77	5	250	
2089	99	5003	1053	116	1	1	1	5850	5550	1721	401	55	
2929	99	3810	1507	385	1	1	1	8250	7950	1204	738	390	
2996	50	4015	984	211	1	1	1	7200	6900	1956	201	34	
1670	99	2715	1688	421	1	1	1	7200	6900	1086	938	234	
1683	50	989	998	230	0.7	0.7	0.7	2400	2100	412	587	135	
1864	50	1255	1012	131	1	1	1	2400	2100	523	595	77	
254	1	500	40	15	1	1	1	1500000	440000	500	40	15	
3411	99	3575	1625	78	1	1	1	4500	4200	1430	650	31	
2624	99	3395	1555	0	1	1	1	3900	3600	1358	622	0	
2647	99	1808	1172	292	1	1	1	4050	3750	861	558	139	
3510	99	3785	1488	418	1	1	1	6600	6300	1194	632	288	
2139	50	1746	702	32	1	1	1	2850	2550	388	156	15	
1862	50	1157	961	318	1	1	1	2850	2550	482	565	187	
2744	99	3063	1204	753	1	1	1	10350	10050	1225	669	335	
2317	99	3097	1975	165	1	1	1	10350	10050	1832	693	66	
2679	99	3165	1563	475	1	1	1	5700	5400	1266	625	190	
2720	99	4800	2100	300	1.5	1.5	1.5	16650	16350	240	111	8	
2638	99	3995	1308	73	1	1	1	7200	6900	1678	603	41	
1927	99	3867	1625	111	1.5	1.5	1.5	7350	7050	1746	883	74	
725	70	1063	1268	202	1	1	1	2400	2100	425	507	96	
273	50	100	1765	75	1	1	1	2250	1950	20	293	23	
2145	50	1715	729	53	0.7	0.7	0.7	4800	4500	381	162	25	
284	99	4347	1571	112	1	1	1	8700	8400	1610	748	32	
2138	99	3005	1733	111	1	1	1	4200	3900	1202	693	53	
1760	99	3578	1558	211	0.7	0.7	0.7	9000	8700	1271	782	167	
3203	50	1546	780	50	1	1	1	4050	3750	644	325	21	
780	50	1853	1312	116	1	1	1	8700	8400	772	656	55	
2704	99	2942	1724	130	1	1	1	4050	3750	1401	821	62	
1632	25	909	473	103	1	1	1	1800	1500	202	105	49	
3118	99	3778	1259	217	1	1	1	3900	3600	2058	839	114	
3025	99	4010	1643	65	1	1	1	4500	4200	1444	637	26	
1705	99	2213	1054	504	1	1	1	3750	3450	885	752	280	
2807	99	3456	1815	274	1	1	1	12000	11700	1810	1261	137	
1618	50	1022	870	320	1	1	1	2850	2550	426	512	188	
3038	50	1846	818	0	1	1	1	3000	2700	769	341	0	
2779	99	2505	1640	498	1	1	1	4650	4350	1002	650	199	
1990	25	707	378	254	1	1	1	1500	1200	157	84	121	
