name	effect	
N/A	Light attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Dark attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Fire attribute cards ATK x3 when HP is less than 50% ( ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%. ). Water attribute cards HP x1.35, RCV x1.35.	
N/A	Wood attribute cards ATK x3 when HP is less than 50% ( ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%. ). Fire attribute cards HP x1.5.	
N/A	Water attribute cards ATK x3 when HP is less than 50% ( ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%. ). Wood attribute cards RCV x2.	
N/A	Fire attribute cards ATK x2. Water attribute cards RCV x1.5.	
N/A	Water attribute cards ATK x2. Light attribute cards HP x1.5.	
N/A	Wood attribute cards ATK x2. Dark attribute cards HP x1.5.	
N/A	Light attribute cards ATK x2. Fire attribute cards RCV x1.5.	
N/A	Dark attribute cards ATK x2. Wood attribute cards HP x1.5.	
N/A	Water attribute cards ATK x3 when HP is less than 50% ( ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%. ). Fire attribute cards HP x1.35, RCV x1.35.	
N/A	ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%.	
N/A	ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%.	
N/A	ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%.	
N/A	ATK x3 when HP is full.	
N/A	ATK x3.5 when HP is greater than 80%. ATK x3 when HP is greater than 50%.	
N/A	ATK x5 when HP is less than 20%. ATK x2.5 when HP is less than 50%.	
N/A	ATK x4 when HP is full. ATK x4 when HP is less than 50%.	
N/A	Devil attribute cards ATK x4 when HP is less than 10%.	
N/A	ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%.	
N/A	Matched attribute ATK x1.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x1.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x3 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x4.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Reduce damage taken by 35% after matching Heal orbs in a cross formation.	
N/A	Reduce damage taken by 35% after matching Heal orbs in a cross formation.	
N/A	Dark attribute cards ATK x2.5.	
N/A	Fire attribute cards ATK x1.5.	
N/A	Water attribute cards ATK x1.5.	
N/A	Wood attribute cards ATK x1.5.	
N/A	Heal RCV x5 as HP after every orbs elimination.	
N/A	Heal RCV x4 as HP after every orbs elimination.	
N/A	Heal RCV x5 as HP after every orbs elimination.	
N/A	Heal RCV x2 as HP after every orbs elimination.	
N/A	Heal RCV x2 as HP after every orbs elimination.	
N/A	Heal RCV x10 as HP after every orbs elimination.	
N/A	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	Increases time limit of orb movement by 5 seconds.	
N/A	Increases time limit of orb movement by 2 seconds.	
N/A	Increases time limit of orb movement by 3 seconds.	
N/A	Increases time limit of orb movement by 1 seconds.	
N/A	20% all damage reduction.	
N/A	50% Dark damage reduction.	
N/A	100% chance to deal counter Light damage of 2x damage taken.	
N/A	100% chance to deal counter Dark damage of 1x damage taken.	
N/A	100% chance to deal counter Dark damage of 2x damage taken.	
N/A	100% chance to deal counter Dark damage of 1x damage taken.	
N/A	100% chance to deal counter Fire damage of 2x damage taken.	
N/A	80% all damage reduction when HP is full.	
N/A	ATK x4.5 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	ATK x1.25 when attacking with Fire orb types at the same time.	
N/A	ATK x2.5 when attacking with Fire & Light orb types at the same time.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	ATK x1.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
N/A	ATK x3 when attacking with Light & Dark orb types at the same time.	
N/A	ATK x3 when attacking with Light & Dark orb types at the same time.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	ATK x2.5 when attacking with Fire, Wood & Light orb types at the same time.	
N/A	ATK x3 when attacking with Fire, Wood & Light orb types at the same time.	
N/A	ATK x4.5 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	Devil type cards HP x1.5.	
N/A	Machine type cards HP x1.5, ATK x1.5, RCV x1.5.	
N/A	ATK x3 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x5 for each additional orb type, up to ATK x8 for all 6 matches.	
N/A	ATK x1.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
N/A	ATK x3 when attacking with Water & Wood orb types at the same time.	
N/A	All attribute cards ATK x3 when reaching 5 combos or above.	
N/A	All attribute cards ATK x1.25 when reaching 6 combos or above.	
N/A	All attribute cards ATK x2 when reaching 10 combos or above.	
N/A	All attribute cards ATK x3.5 when reaching 6 combos or above.	
N/A	Dark attribute cards ATK x3 when HP is less than 50%.	
N/A	Dark attribute cards ATK x4 when HP is greater than 80%.	
N/A	ATK x2 at 6 combos. ATK x1 for each additional combo, up to ATK x4 at 8 combos.	
N/A	ATK x2 at 3 combos. ATK x0.5 for each additional combo, up to ATK x2.5 at 4 combos.	
N/A	ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x4 at 8 combos.	
N/A	ATK x2 at 6 combos. ATK x0.5 for each additional combo, up to ATK x2.5 at 7 combos.	
N/A	ATK x1.5 when simultaneously clearing 4 connected Wood orbs.	
N/A	ATK x3 when simultaneously clearing 6 connected Water orbs.	
N/A	ATK x3 when simultaneously clearing 6 connected Dark orbs.	
N/A	ATK x3 when simultaneously clearing 5 connected Light & Dark orbs. ATK x0.5 for each additional orb, up to ATK x3.5 at 6 connected orb.	
N/A	ATK x3 when simultaneously clearing 5 connected Water & Dark orbs. ATK x0.5 for each additional orb, up to ATK x6 at 11 connected orb.	
N/A	ATK x2.5 when simultaneously clearing 5 connected Water orbs.	
N/A	Balanced & Dragon type cards ATK x1.2, RCV x1.2.	
N/A	Healer type cards HP x1.2, ATK x3 when HP is less than 50% ( Healer attribute cards ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%. ), RCV x1.2.	
N/A	Devil type cards ATK x1.5.	
N/A	Dragon type cards ATK x1.25, RCV x1.25.	
N/A	Light attribute cards ATK x3.5 when HP is greater than 80%.	
N/A	All attribute cards ATK x2 when reaching 2 set of Dark combos. ATK x2 for each additional combo, up to ATK x6 when reaching 4 combos.	
N/A	All attribute cards ATK x2 when reaching 1 set of Water combo. ATK x1 for each additional combo, up to ATK x4 when reaching 3 combos.	
N/A	All attribute cards ATK x2 when reaching Heart & Heart combos.	
N/A	All attribute cards ATK x3 when reaching Wood & Wood combos.	
N/A	All attribute cards ATK x1.2, RCV x1.2 when Shining Lance Wielder, Odin in the same team.	
N/A	Balanced type cards ATK x2, RCV x2.	
N/A	Balanced type cards HP x1.25, ATK x1.25.	
N/A	God type cards HP x1.2, RCV x1.2.	
N/A	Physical type cards ATK x1.5.	
N/A	God type cards ATK x2.	
N/A	Dragon type cards HP x1.1, ATK x1.1, RCV x1.1.	
N/A	Healer & God type cards ATK x3.	
N/A	Healer type cards ATK x3.	
N/A	Balanced type cards HP x1.25, ATK x1.25.	
N/A	Dragon & Devil type cards HP x2, ATK x2.	
N/A	Healer & Dragon type cards HP x1.35, RCV x1.35.	
N/A	Balanced type cards ATK x2.5.	
N/A	Attacker type cards HP x1.5, ATK x1.5.	
N/A	Attacker type cards ATK x3, RCV x1.5.	
N/A	Healer type cards ATK x1.25.	
N/A	Attacker type cards HP x1.5, ATK x1.5, RCV x1.5.	
N/A	Dark attribute cards HP x1.5, ATK x1.5.	
N/A	Dark attribute cards HP x1.5, ATK x1.5.	
N/A	Physical type cards HP x1.2.	
N/A	Dark attribute cards ATK x2.	
N/A	Light attribute cards ATK x1.5.	
N/A	Devil type cards HP x2.	
N/A	Dragon type cards RCV x1.3.	
N/A	Dragon type cards HP x1.2.	
N/A	Devil type cards ATK x1.5, RCV x1.5.	
N/A	Dragon type cards HP x1.5.	
N/A	Dragon type cards ATK x1.25.	
N/A	Dragon & Machine type cards HP x1.3, ATK x1.3.	
N/A	Devil type cards HP x1.5.	
N/A	Devil type cards HP x1.5, ATK x1.5, RCV x1.5.	
N/A	Physical & Attacker type cards HP x1.3, ATK x1.3.	
N/A	Attacker & Devil type cards ATK x1.3, RCV x1.3.	
N/A	Machine type cards HP x1.2, ATK x1.2, RCV x1.2.	
N/A	God & Devil type cards RCV x1.35.	
N/A	Devil type cards HP x1.35, RCV x1.35.	
N/A	God type cards RCV x1.5.	
N/A	God type cards ATK x1.5, RCV x1.5.	
N/A	God type cards ATK x1.5, RCV x1.5.	
N/A	God type cards ATK x1.5, RCV x1.5.	
N/A	Attacker type cards HP x1.5.	
N/A	Physical type cards HP x1.5.	
N/A	Attacker type cards HP x1.5.	
N/A	Machine type cards HP x1.5, ATK x1.5, RCV x1.5.	
N/A	Machine type cards HP x1.5, ATK x1.5, RCV x1.5.	
N/A	God type cards ATK x3.	
N/A	20% Fire, Wood, Light & Dark damage reduction.	
N/A	20% Fire, Water, Light & Dark damage reduction.	
N/A	20% Fire, Water, Wood & Light damage reduction.	
N/A	20% Fire, Water, Wood & Dark damage reduction.	
N/A	Physical type cards HP x1.1, RCV x1.1.	
N/A	Fire attribute cards ATK x3 when HP is greater than 80%.	
N/A	Fire attribute cards ATK x3 when HP is greater than 50%.	
N/A	Machine type cards ATK x2.5 when HP is greater than 50%.	
N/A	Fire, Water, Wood, Light & Dark attribute cards ATK x3 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Fire, Water, Wood, Light & Dark attribute cards ATK x2, RCV x2 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Dragon attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Physical attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Attacker attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Healer attribute cards ATK x3.3 when HP is full. ATK x3.15 when HP is greater than 50%.	
N/A	ATK x4 when HP is full. ATK x4 when HP is less than 50%.	
N/A	Healer attribute cards ATK x4 when HP is full. ATK x3 when HP is less than 99%.	
N/A	Matched attribute ATK x2 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x4 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x3.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x3.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Matched attribute ATK x3 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
N/A	Can no longer clear 3 connected orbs. All attribute cards ATK x4.	
N/A	Heal RCV x10 as HP after every orbs elimination.	
N/A	Heal RCV x2 as HP after every orbs elimination.	
N/A	While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
N/A	50% chance to deal counter Light damage of 5x damage taken.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
N/A	ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time.	
N/A	Machine type cards ATK x2.5 when HP is less than 50%.	
N/A	Can no longer clear 3 connected orbs. Fire attribute cards ATK x4.	
N/A	ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
N/A	ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x3 at 6 combos.	
N/A	ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x3 at 6 combos.	
N/A	ATK x1.2 at 6 combos. ATK x0.2 for each additional combo, up to ATK x2 at 10 combos.	
N/A	ATK x2 when simultaneously clearing 4 connected Fire orbs.	
N/A	Physical & Attacker type cards ATK x4 when HP is greater than 80%.	
N/A	Attacker & Machine type cards ATK x1.5, RCV x1.5.	
N/A	Attacker & Machine type cards ATK x1.3.	
N/A	Light attribute cards HP x2.	
N/A	Light attribute cards HP x2, RCV x1.5.	
N/A	Balanced type cards HP x1.2, ATK x1.2, RCV x1.2.	
N/A	Healer type cards ATK x2.5, RCV x1.5.	
N/A	Physical type cards ATK x1.2, RCV x1.2.	
N/A	Attacker type cards ATK x2.	
N/A	Light attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Light attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Physical attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Attacker & Machine type cards HP x1.3, ATK x1.3, RCV x1.3.	
N/A	100% chance to deal counter Fire damage of 2x damage taken.	
N/A	ATK x5 when attacking with Water, Wood, Light & Dark orb types at the same time.	
N/A	ATK x1.5 at 3 combos. ATK x0.5 for each additional combo, up to ATK x10 at 20 combos.	
N/A	Physical type cards HP x2, ATK x2.	
N/A	God attribute cards ATK x1.2 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	God attribute cards ATK x1.2 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	20% Water, Wood, Light & Dark damage reduction.	
N/A	Fire attribute cards ATK x2.5, RCV x2.5.	
N/A	Water attribute cards ATK x2.5, RCV x2.5.	
N/A	Light attribute cards ATK x2.5, RCV x2.5.	
N/A	Machine type cards RCV x2 when HP is less than 50%.	
N/A	Machine type cards ATK x2 when HP is greater than 50%.	
N/A	Fire attribute cards ATK x1.3 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Water attribute cards ATK x1.3 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Light attribute cards ATK x1.3 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Light attribute cards HP x2, ATK x1.35, RCV x2.	
N/A	Wood attribute cards HP x1.25, ATK x3.	
N/A	Light attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Fire, Water, Wood, Light & Dark attribute cards ATK x0, RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Dark attribute cards ATK x2, RCV x2.	
N/A	Light attribute cards HP x2, ATK x2.5.	
N/A	Water attribute cards HP x2, ATK x2.5.	
N/A	Light attribute cards ATK x1.3 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Water attribute cards ATK x1.3 on the turn a skill is used. ( Multiple skills will not stack )	
N/A	Heal RCV x5 as HP after every orbs elimination.	
N/A	Increases time limit of orb movement by 5 seconds.	
N/A	ATK x5 when attacking with Fire, Water, Light & Dark orb types at the same time.	
N/A	Can no longer clear 3 connected orbs. Water attribute cards ATK x4.	
N/A	ATK x2 when attacking with 2 of following orb types: Light, Dark & Heart. ATK x1.5 for each additional orb type, up to ATK x3.5 for all 3 matches.	
N/A	All attribute cards ATK x1.2 when reaching 6 combos or above.	
N/A	All attribute cards ATK x1.2 when reaching 6 combos or above.	
N/A	Dragon & Attacker type cards ATK x2.5, RCV x2.5.	
